"UT2526","UT252P","Utility Property","","","",""," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"VICEDW","NANTYF","Nant Y Felin","Llandre","Bow Street","Aberystwyth","SY24 5AQ"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"WARDLE","OLWYNT","Olwyn Trol","Ynyslas","Aberystwyth","","SY24 5JX"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"WD","2BG","2 Bwlch Y Gwynt","Llanrhystud","Aberystwyth","","SY23 5EH"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"WD","3BG","3 Bwlch Y Gwynt","Llanrhystud","","","SY23 5EH"," ","","Furnished","Managed","","","","","","","","","","","","","","",
"WOOD","W3B","Basement Flat","3 Albert Place","Aberystwyth","Ceredigion","SY23 2DD","","","Furnished","Managed","Assured Shorthold","","28/03/2003","","","","","","","","","","","",
"WOOD","W3M","Top Flat","3 Albert Place","Aberystwyth","","SY23 2DD"," ","","Furnished","Managed","Assured Shorthold","01/04/2003","01/04/2003","","","","","","","","","","","",
"WOOD","W3T","Middle Flat ","3 Albert Place","Aberystwyth","","SY23 2DD"," ","","Furnished","Managed","Assured Shorthold","15/05/2003","15/05/2003","","","","","","","","","","","",
"WOOD","W4B","Basement Flat","4 Albert Place","Aberystwyth","","SY23 2DD","","","Furnished","Managed","Assured Shorthold","24/03/2003","24/03/2003","","","","","","","","","","","",
"WOOD","W4M","Middle Flat","4 Albert Place","Aberystwyth","","SY23 2DD","","","Furnished","Managed","Assured Shorthold","14/04/2003","14/04/2003","","","","","","","","","","","",
"WOOD","W4T","Top Flat","4 Albert Place","Aberystwyth","","SY23 2DD","","","Furnished","Managed","Assured Shorthold","01/04/2003","01/04/2003","","","","","","","","","","","",
"WOOLIS","3DANYC","3 Dan-y-coed","Aberystwyth","","","SY23 2HD"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"YAS10","HEOL10","10 Heol Y Garth","Penparcau","","","SY231TE"," ","","Furnished","Managed","<None>","","","","","","","","","","","","","",
"YASIN","28PS","28 Portland Street","Aberystwyth","","","Sy23 2DX"," ","","Furnished","Managed","","","","","","","","","","","","","","",
"YEO","CT","Cartref","Penrhyncoch","Aberystwyth","","SY23 3EH"," ","","Furnished","Managed","","","","","","","","","","","","","","",
